#,,,,,,,,,,,,
# Results on Sunday May 18 2025 09:04:07 UTC.,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.59(0x18003b2a) NetType/WIFI Language/zh_CN,,,,,,,,,,,
# Design number was non-random = 0,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.53(0x18003531) NetType/4G Language/zh_CN,,,,,,,,,,,
# Design number was non-random = 5,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,3,0,instruction,NULL,_REACTION_TIME_,1810,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,4,0,consent,NULL,credit,yes,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,4,0,consent,NULL,_REACTION_TIME_,8932,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,5,0,background,NULL,age,56,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,5,0,background,NULL,gender,男,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,5,0,background,NULL,resideShanghai,yes,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Form,5,0,background,NULL,_REACTION_TIME_,35282,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Question (NULL if none).,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer.,,,,,,,,,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,46,0,practice,111,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/111.mp3'></audio></p><br><br><b>后头，天天勒进教室之前帮琪琪打了个招呼。<br><br></b>谁进了教室？,天天,1,10195,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,47,0,practice,112,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/112.mp3'></audio></p><br><br><b>后头，伊一下车子，佳佳就老热情地欢迎了贝贝。<br><br></b>谁下了车子？,贝贝,0,23490,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,PennController,0,0,StartEx,NULL,PennController,0,_Trial_,Start,1.74757E+12,NULL
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,PennController,0,0,StartEx,NULL,PennController,0,_Trial_,End,1.74757E+12,NULL
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Question (NULL if none).,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer.,,,,,,,,,,,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,8,0,Obj-Dislocated,1,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/1.3.mp3'></audio></p><br><br><b>后头，芳芳啊，萍萍帮伊讲，赢了比赛。<br><br></b>谁赢了比赛？,萍萍,0,21108,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,44,0,filler,109,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/109.mp3'></audio></p><br><br><b>另外，森林里头回来以后，菲菲给心怡带回了一朵花。<br><br></b>谁从森林里头回来了？,菲菲,1,18108,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,9,0,Sbj-Default,2,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/2.1.mp3'></audio></p><br><br><b>后头，小明帮小亮讲，得了第一名。<br><br></b>谁得了第一名？,小明,1,8218,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,37,0,filler,102,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/102.mp3'></audio></p><br><br><b>还有啊，小林怪阿明，因为伊犯了个老大的错。<br><br></b>谁犯了个老大的错？,阿明,0,11233,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,26,0,Obj-Dislocated,7,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/7.3.mp3'></audio></p><br><br><b>后头，琳琳啊，桐桐叫伊放心，钞票赚够了。<br><br></b>谁钞票赚够了？,桐桐,0,12297,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,42,0,filler,107,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/107.mp3'></audio></p><br><br><b>另外，瑶瑶安慰了小松，因为伊没考好。<br><br></b>谁没考好？,瑶瑶,1,10986,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,31,0,Sbj-Dislocated,9,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/9.2.mp3'></audio></p><br><br><b>后头，莉莉啊，帮婷婷解释讲，任务已经完成了。<br><br></b>谁已经完成了任务？,莉莉,1,20469,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,36,0,filler,101,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/101.mp3'></audio></p><br><br><b>还有啊，进了商店以后，文静碰到了小王。<br><br></b>谁进了商店？,文静,1,36117,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,27,0,Sbj-Default,8,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/8.1.mp3'></audio></p><br><br><b>后头，阿伟叫小杰放心，已经改正了所有的错的地方。<br><br></b>谁已经改正了所有的错的地方？,阿伟,1,11309,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,45,0,filler,110,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/110.mp3'></audio></p><br><br><b>另外，冰冰嘲笑了鹏鹏，因为伊呀，勒马路上头摔了一跤。<br><br></b>谁勒马路上头摔了一跤？,鹏鹏,0,13100,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,13,0,Sbj-Dislocated,3,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/3.2.mp3'></audio></p><br><br><b>后头，小慧啊，帮小张讲到，一分啊没了。<br><br></b>谁一分啊没了？,小慧,1,15913,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,43,0,filler,108,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/108.mp3'></audio></p><br><br><b>另外，出国之前，思文讲给婷婷了一桩事情。<br><br></b>谁出国了？,思文,1,11765,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,22,0,Sbj-Dislocated,6,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/6.2.mp3'></audio></p><br><br><b>后头，阿俊啊，帮阿辉确认，门关牢了。<br><br></b>谁关牢了门？,阿俊,1,37527,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,38,0,filler,103,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/103.mp3'></audio></p><br><br><b>还有啊，轩轩送了明哲一本书以后去了聚会。<br><br></b>谁去了聚会？,轩轩,1,9369,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,35,0,Obj-Dislocated,10,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/10.3.mp3'></audio></p><br><br><b>后头，小阳啊，超超帮伊解释讲，有一个细节忘记特了。<br><br></b>谁有一个细节忘记特了？,超超,0,10655,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,40,0,filler,105,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/105.mp3'></audio></p><br><br><b>还有啊，小亮帮贝贝打了个电话，因为伊收到了好消息。<br><br></b>谁收到了好消息？,小亮,1,10661,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,17,0,Obj-Dislocated,4,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/4.3.mp3'></audio></p><br><br><b>后头，小金啊，丽丽帮伊讲到，没交房租。<br><br></b>谁没交房租？,丽丽,0,18168,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,39,0,filler,104,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/104.mp3'></audio></p><br><br><b>还有啊，吃夜饭之前，阿成碰到了天天。<br><br></b>谁吃了夜饭？,阿成,1,9667,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,18,0,Sbj-Default,5,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/5.1.mp3'></audio></p><br><br><b>后头，小涵帮飞飞确认，碰到过这个人。<br><br></b>谁碰到过这个人？,小涵,1,11664,,
1747574836,7fb90b4de983bdb2f34334a67afd0f3a,Question,41,0,filler,106,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/106.mp3'></audio></p><br><br><b>另外，小红抱了抱君君，因为伊考到清华了。<br><br></b>谁考到清华了？,小红,1,9287,,
#,,,,,,,,,,,,
# Results on Sunday May 18 2025 15:40:56 UTC.,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 18_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1,,,,,,,,,,,
# Design number was non-random = 6,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,3,0,instruction,NULL,_REACTION_TIME_,38582,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,4,0,consent,NULL,credit,yes,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,4,0,consent,NULL,_REACTION_TIME_,140485,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,5,0,background,NULL,age,26,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,5,0,background,NULL,gender,F,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,5,0,background,NULL,resideShanghai,yes,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Form,5,0,background,NULL,_REACTION_TIME_,33944,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Question (NULL if none).,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer.,,,,,,,,,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,46,0,practice,111,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/111.mp3'></audio></p><br><br><b>后头，天天勒进教室之前帮琪琪打了个招呼。<br><br></b>谁进了教室？,天天,1,16656,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,47,0,practice,112,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/112.mp3'></audio></p><br><br><b>后头，伊一下车子，佳佳就老热情地欢迎了贝贝。<br><br></b>谁下了车子？,贝贝,0,27608,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,PennController,0,0,StartEx,NULL,PennController,0,_Trial_,Start,1.74758E+12,NULL
1747582857,c346cf3f71aedc2819d3026e525cbbf1,PennController,0,0,StartEx,NULL,PennController,0,_Trial_,End,1.74758E+12,NULL
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Question (NULL if none).,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer.,,,,,,,,,,,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,45,0,filler,110,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/110.mp3'></audio></p><br><br><b>另外，冰冰嘲笑了鹏鹏，因为伊呀，勒马路上头摔了一跤。<br><br></b>谁勒马路上头摔了一跤？,鹏鹏,0,14407,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,24,0,Sbj-Default,7,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/7.1.mp3'></audio></p><br><br><b>后头，琳琳叫桐桐放心，钞票赚够了。<br><br></b>谁钞票赚够了？,琳琳,1,10257,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,44,0,filler,109,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/109.mp3'></audio></p><br><br><b>另外，森林里头回来以后，菲菲给心怡带回了一朵花。<br><br></b>谁从森林里头回来了？,菲菲,1,8810,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,33,0,Sbj-Default,10,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/10.1.mp3'></audio></p><br><br><b>后头，小阳帮超超解释讲，有一个细节忘记特了。<br><br></b>谁有一个细节忘记特了？,小阳,1,9781,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,37,0,filler,102,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/102.mp3'></audio></p><br><br><b>还有啊，小林怪阿明，因为伊犯了个老大的错。<br><br></b>谁犯了个老大的错？,阿明,0,5778,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,15,0,Sbj-Default,4,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/4.1.mp3'></audio></p><br><br><b>后头，小金帮丽丽讲过，没交房租。<br><br></b>谁没交房租？,小金,1,7227,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,43,0,filler,108,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/108.mp3'></audio></p><br><br><b>另外，出国之前，思文讲给婷婷了一桩事情。<br><br></b>谁出国了？,思文,1,9731,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,28,0,Sbj-Dislocated,8,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/8.2.mp3'></audio></p><br><br><b>后头，阿伟啦，叫小杰放心，已经改正了所有的错的地方。<br><br></b>谁已经改正了所有的错的地方？,阿伟,1,7665,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,40,0,filler,105,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/105.mp3'></audio></p><br><br><b>还有啊，小亮帮贝贝打了个电话，因为伊收到了好消息。<br><br></b>谁收到了好消息？,小亮,1,19404,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,23,0,Obj-Dislocated,6,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/6.3.mp3'></audio></p><br><br><b>后头，阿俊啊，阿辉帮伊确认过，门关牢了。<br><br></b>谁关牢了门？,阿俊,1,34588,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,41,0,filler,106,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/106.mp3'></audio></p><br><br><b>另外，小红抱了抱君君，因为伊考到清华了。<br><br></b>谁考到清华了？,君君,0,10048,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,19,0,Sbj-Dislocated,5,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/5.2.mp3'></audio></p><br><br><b>后头，小涵啊，帮飞飞确认，碰到过这个人。<br><br></b>谁碰到过这个人？,小涵,1,12966,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,36,0,filler,101,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/101.mp3'></audio></p><br><br><b>还有啊，进了商店以后，文静碰到了小王。<br><br></b>谁进了商店？,文静,1,10358,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,6,0,Sbj-Default,1,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/1.1.mp3'></audio></p><br><br><b>后头，芳芳帮萍萍讲，赢了比赛。<br><br></b>谁赢了比赛？,芳芳,1,14912,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,38,0,filler,103,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/103.mp3'></audio></p><br><br><b>还有啊，轩轩送了明哲一本书以后去了聚会。<br><br></b>谁去了聚会？,轩轩,1,8116,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,10,0,Sbj-Dislocated,2,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/2.2.mp3'></audio></p><br><br><b>后头，小明啊，帮小亮讲，得了第一名。<br><br></b>谁得了第一名？,小亮,0,8687,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,42,0,filler,107,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/107.mp3'></audio></p><br><br><b>另外，瑶瑶安慰了小松，因为伊没考好。<br><br></b>谁没考好？,小松,0,8749,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,14,0,Obj-Dislocated,3,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/3.3.mp3'></audio></p><br><br><b>后头，小慧啊，小张帮伊讲到，一分啊没了。<br><br></b>谁一分啊没了？,小张,0,31185,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,39,0,filler,104,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/104.mp3'></audio></p><br><br><b>还有啊，吃夜饭之前，阿成碰到了天天。<br><br></b>谁吃了夜饭？,阿成,1,12315,,
1747582857,c346cf3f71aedc2819d3026e525cbbf1,Question,32,0,Obj-Dislocated,9,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/9.3.mp3'></audio></p><br><br><b>后头，莉莉啊，婷婷帮伊解释讲，任务已经完成了。<br><br></b>谁已经完成了任务？,婷婷,0,32407,,
#,,,,,,,,,,,,
# Results on Sunday May 18 2025 15:55:09 UTC.,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 MicroMessenger/8.0.52(0x18003426) NetType/WIFI Language/zh_CN,,,,,,,,,,,
# Design number was non-random = 7,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,3,0,instruction,NULL,_REACTION_TIME_,9690,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,4,0,consent,NULL,credit,yes,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,4,0,consent,NULL,_REACTION_TIME_,2350,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,5,0,background,NULL,age,28,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,5,0,background,NULL,gender,男,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,5,0,background,NULL,resideShanghai,yes,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Form,5,0,background,NULL,_REACTION_TIME_,28869,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Question (NULL if none).,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer.,,,,,,,,,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,46,0,practice,111,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/111.mp3'></audio></p><br><br><b>后头，天天勒进教室之前帮琪琪打了个招呼。<br><br></b>谁进了教室？,天天,1,19663,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,47,0,practice,112,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/112.mp3'></audio></p><br><br><b>后头，伊一下车子，佳佳就老热情地欢迎了贝贝。<br><br></b>谁下了车子？,贝贝,0,53727,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,PennController,0,0,StartEx,NULL,PennController,0,_Trial_,Start,1.74758E+12,NULL
1747583710,4eb66c3ba76643672f985c3c2e4192e2,PennController,0,0,StartEx,NULL,PennController,0,_Trial_,End,1.74758E+12,NULL
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,
# 2. MD5 hash that hopefully uniquely identifies participant.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,
# 8. Question (NULL if none).,,,,,,,,,,,,
# 9. Answer.,,,,,,,,,,,,
# 10. Whether or not answer was correct (NULL if N/A).,,,,,,,,,,,,
# 11. Time taken to answer.,,,,,,,,,,,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,41,0,filler,106,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/106.mp3'></audio></p><br><br><b>另外，小红抱了抱君君，因为伊考到清华了。<br><br></b>谁考到清华了？,君君,0,8026,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,11,0,Obj-Dislocated,2,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/2.3.mp3'></audio></p><br><br><b>后头，小明啊，小亮帮伊讲，得了第一名。<br><br></b>谁得了第一名？,小明,1,18978,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,39,0,filler,104,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/104.mp3'></audio></p><br><br><b>还有啊，吃夜饭之前，阿成碰到了天天。<br><br></b>谁吃了夜饭？,阿成,1,12048,,
1747583710,4eb66c3ba76643672f985c3c2e4192e2,Question,21,0,Sbj-Default,6,<p><audio controls src='https://shanghainese-1359816177.cos.ap-shanghai.myqcloud.com/6.1.mp3'></audio></p><br><br><b>后头，阿俊帮阿辉确认，门关牢了。<br><br></b>谁关牢了门？,阿辉,0,12709,,
